"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","trial_type","trial_index","time_elapsed","internal_node_id"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.675416666665114","[16.56499999994412,16.710000000079162,15.60999999998603,17.375,17.01500000001397,16.664999999920838,16.665000000037253,17.46999999997206,16.400000000023283,16.315000000060536,15.724999999976717,17.589999999967404]","12","RDK","4182","898949","0.0-0.0-4182.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.63041666667171","[15.54500000004191,16.474999999976717,17.520000000018626,16.635000000009313,16.71999999997206,15.864999999990687,17.489999999990687,16.729999999981374,16.62000000011176,16.664999999920838,16.645000000018626,16.65500000002794]","12","RDK","4183","899165","0.0-0.0-4183.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.384583333332557","[2.10999999998603,16.550000000046566,15.875,16.67000000004191,16.529999999911524,16.70000000006985,16.104999999981374,18,15.505000000004657,17.224999999976717,17.195000000065193,16.149999999906868]","12","RDK","4184","899383","0.0-0.0-4184.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15590909090613","[16.565000000060536,16.714999999967404,15.574999999953434,17.315000000060536,17.14000000001397,16.699999999953434,33.86999999999534,16.040000000037253,16.684999999939464,15.790000000037253,17.319999999948777]","11","RDK","4185","899596","0.0-0.0-4185.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.335499999998138","[16.125,17.119999999995343,16.589999999967404,16.645000000018626,16.729999999981374,15.785000000032596,34.92499999993015,16.145000000018626,16.520000000018626,16.770000000018626]","10","RDK","4186","899815","0.0-0.0-4186.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.245833333329454","[11.290000000037253,15.895000000018626,17.389999999897555,16.31000000005588,17.040000000037253,16.630000000004657,16.669999999925494,17.625,16.20000000006985,15.92499999993015,17.050000000046566,16.92499999993015]","12","RDK","4187","900020","0.0-0.0-4187.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.56874999999612","[16.619999999995343,16.51999999990221,21.24500000011176,19.464999999967404,8.79999999993015,17.145000000018626,16.645000000018626,16.68500000005588,16.684999999939464,16.60999999998603,16.71500000008382,15.68999999994412]","12","RDK","4188","900233","0.0-0.0-4188.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.21000000000508","[17.03000000002794,16.60999999998603,16.675000000046566,16.664999999920838,16.614999999990687,35.565000000060536,14.619999999995343,16.699999999953434,16.565000000060536,16.64000000001397,16.625]","11","RDK","4189","900448","0.0-0.0-4189.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.204090909090485","[16.589999999967404,15.910000000032596,17.40500000002794,16.64499999990221,16.710000000079162,16.625,34.714999999967404,15.479999999981374,16.065000000060536,17.339999999967404,16.760000000009313]","11","RDK","4190","900667","0.0-0.0-4190.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.083636363640174","[16.520000000018626,16.54500000004191,16.599999999976717,16.650000000023283,16.209999999962747,17.199999999953434,33.71000000007916,16.349999999976717,16.684999999939464,16.625,15.82500000006985]","11","RDK","4191","900882","0.0-0.0-4191.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.66416666667404","[16.76500000001397,16.619999999995343,16.60999999998603,16.675000000046566,16.85999999998603,16.505000000004657,15.854999999981374,17.21999999997206,16.885000000009313,16.65500000002794,16.67000000004191,16.650000000023283]","12","RDK","4192","901097","0.0-0.0-4192.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.670416666660458","[16.59499999997206,16.84499999997206,16.489999999990687,16.785000000032596,16.630000000004657,16.614999999990687,16.599999999976717,16.055000000051223,17.349999999976717,16,17.364999999990687,16.714999999967404]","12","RDK","4193","901313","0.0-0.0-4193.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67499999999806","[15.84499999997206,17.510000000009313,16.680000000051223,16.464999999967404,16.194999999948777,17.34000000008382,16.664999999920838,16.619999999995343,16.695000000065193,16.67499999993015,16.70000000006985,16.709999999962747]","12","RDK","4194","901531","0.0-0.0-4194.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.22363636364356","[17.130000000004657,16.630000000004657,16.675000000046566,16.589999999967404,16.68500000005588,16.70499999995809,35.95999999996275,14.150000000023283,16.589999999967404,16.619999999995343,16.725000000093132]","11","RDK","4195","901748","0.0-0.0-4195.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.211818181814373","[16.68999999994412,15.705000000074506,17.434999999939464,16.839999999967404,16.65500000002794,16.680000000051223,34.28999999992084,15.755000000004657,16.025000000023283,17.385000000009313,16.869999999995343]","11","RDK","4196","901966","0.0-0.0-4196.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.59124999999767","[15.789999999920838,16.720000000088476,16.619999999995343,16.71999999997206,16.050000000046566,17.43999999994412,16.43500000005588,16.774999999906868,16.540000000037253,16.68500000005588,16.679999999934807,16.64000000001397]","12","RDK","4197","902184","0.0-0.0-4197.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","15.384583333332557","[2.23499999998603,15.994999999995343,16.584999999962747,16.89000000001397,16.64000000001397,16.744999999995343,15.660000000032596,16.854999999981374,17.40999999991618,16.595000000088476,16.85999999998603,16.145000000018626]","12","RDK","4198","902401","0.0-0.0-4198.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.648749999993015","[16.494999999995343,15.659999999916181,17.570000000065193,16.699999999953434,16.56000000005588,16.650000000023283,16.714999999967404,16.635000000009313,16.68999999994412,15.820000000065193,17.414999999920838,16.875]","12","RDK","4199","902614","0.0-0.0-4199.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.676363636358555","[16.544999999925494,16.705000000074506,16.669999999925494,16.550000000046566,16.194999999948777,17.925000000046566,16.130000000004657,17.43999999994412,16.07500000006985,16.574999999953434,16.630000000004657]","11","RDK","4200","902835","0.0-0.0-4200.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.96333333333799","[7.625,17.45499999995809,16.600000000093132,16.51500000001397,16.64499999990221,16.705000000074506,16.679999999934807,19.925000000046566,21.040000000037253,9.114999999990687,16.559999999939464,16.695000000065193]","12","RDK","4201","903044","0.0-0.0-4201.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163181818185627","[16.205000000074506,16.68999999994412,15.839999999967404,17.180000000051223,16.989999999990687,16.675000000046566,34.11999999999534,15.964999999967404,16.645000000018626,15.824999999953434,17.660000000032596]","11","RDK","4202","903252","0.0-0.0-4202.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.191818181816913","[16.684999999939464,16.48499999998603,16.65500000002794,16.67000000004191,16.669999999925494,15.89000000001397,34.67000000004191,16.309999999939464,16.57500000006985,16.660000000032596,16.839999999967404]","11","RDK","4203","903468","0.0-0.0-4203.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.335499999998138","[15.839999999967404,17.365000000107102,16.71999999997206,16.645000000018626,16.664999999920838,16.625,34.220000000088476,15.5,17.194999999948777,16.57999999995809]","10","RDK","4204","903682","0.0-0.0-4204.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.252916666669382","[12.635000000009313,15.790000000037253,21.630000000004657,19.949999999953434,8.95000000006985,17.069999999948777,16.699999999953434,16.035000000032596,17.190000000060536,16.71999999997206,16.699999999953434,15.665000000037253]","12","RDK","4205","903884","0.0-0.0-4205.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.20045454546132","[16.880000000004657,15.675000000046566,17.625,16.679999999934807,16.60999999998603,35.63500000000931,14.425000000046566,16.71999999997206,16.660000000032596,16.59499999997206,16.70000000006985]","11","RDK","4206","904098","0.0-0.0-4206.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.18818181817716","[16.65500000002794,16.024999999906868,17.305000000051223,16.70499999995809,16.599999999976717,16.710000000079162,34.49499999999534,15.554999999934807,16.270000000018626,17.270000000018626,16.479999999981374]","11","RDK","4207","904314","0.0-0.0-4207.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.132727272723887","[16.650000000023283,16.67499999993015,16.645000000018626,15.70499999995809,17.220000000088476,17.134999999892898,33.65500000002794,16.34499999997206,16.67000000004191,16.755000000004657,16.005000000004657]","11","RDK","4208","904535","0.0-0.0-4208.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.270454545452427","[17.529999999911524,16.675000000046566,16.635000000009313,16.555000000051223,16.699999999953434,16.645000000018626,34.02000000001863,16.14499999990221,16.635000000009313,16.739999999990687,16.695000000065193]","11","RDK","4209","904751","0.0-0.0-4209.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.65625","[16.520000000018626,18.239999999990687,22.53000000002794,9.290000000037253,16.57999999995809,16.650000000023283,16.630000000004657,16.654999999911524,25.95000000006985,6.804999999934807,17.32500000006985,16.699999999953434]","12","RDK","4210","904965","0.0-0.0-4210.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.081363636365328","[16.54500000004191,16.694999999948777,16.650000000023283,15.645000000018626,36.45499999995809,14.650000000023283,16.67000000004191,16.60999999998603,16.619999999995343,16.724999999976717,15.630000000004657]","11","RDK","4211","905185","0.0-0.0-4211.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.66909090908964","[2.4699999999720603,15.054999999934807,15.869999999995343,16.60500000009779,16.625,16.679999999934807,15.70499999995809,36.48000000009779,14.56499999994412,16.619999999995343,16.68500000005588]","11","RDK","4212","905400","0.0-0.0-4212.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.204090909090485","[16.64000000001397,15.925000000046566,17.369999999995343,16.755000000004657,16.699999999953434,16.59499999997206,33.89500000001863,16.210000000079162,16.21999999997206,17.26500000001397,16.669999999925494]","11","RDK","4213","905618","0.0-0.0-4213.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.10090909090782","[16.520000000018626,16.64499999990221,16.710000000079162,16.65500000002794,16.06499999994412,17.239999999990687,34.05500000005122,16.024999999906868,16.630000000004657,16.65500000002794,15.910000000032596]","11","RDK","4214","905833","0.0-0.0-4214.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.672499999995733","[16.694999999948777,16.675000000046566,16.65999999991618,16.695000000065193,16.630000000004657,16.650000000023283,15.724999999976717,26.809999999939464,7.5450000000419095,16.630000000004657,16.65500000002794,16.699999999953434]","12","RDK","4215","906050","0.0-0.0-4215.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.183181818183087","[16.569999999948777,15.839999999967404,17.415000000037253,35.70000000006985,14.414999999920838,16.625,16.660000000032596,16.729999999981374,15.925000000046566,17.479999999981374,16.65500000002794]","11","RDK","4216","906265","0.0-0.0-4216.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.082272727275267","[16.569999999948777,16.64000000001397,16.695000000065193,16.70499999995809,16.054999999934807,17.26500000001397,35.40500000002794,14.805000000051223,16.48499999998603,16.60999999998603,15.67000000004191]","11","RDK","4217","906481","0.0-0.0-4217.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.408500000007916","[16.880000000004657,16.970000000088476,16.59499999997206,16.665000000037253,16.649999999906868,16.690000000060536,33.95499999995809,16.224999999976717,16.710000000079162,16.744999999995343]","10","RDK","4218","906700","0.0-0.0-4218.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.238749999999225","[11.5,16.744999999995343,15.665000000037253,17.40999999991618,16.885000000009313,16.270000000018626,17.04500000004191,17.819999999948777,16.010000000009313,16.23499999998603,15.93500000005588,17.34499999997206]","12","RDK","4219","906906","0.0-0.0-4219.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.67333333332984","[16.584999999962747,16.694999999948777,16.645000000018626,16.635000000009313,16.699999999953434,16.035000000032596,17.339999999967404,17.705000000074506,16.184999999939464,16.244999999995343,16.619999999995343,16.690000000060536]","12","RDK","4220","907118","0.0-0.0-4220.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.65625","[16.23000000009779,17.17499999993015,15.839999999967404,17.300000000046566,16.645000000018626,16.679999999934807,16.680000000051223,15.599999999976717,17.34499999997206,17.15500000002794,16.65500000002794,16.569999999948777]","12","RDK","4221","907336","0.0-0.0-4221.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.68833333333411","[16.625,16.589999999967404,15.855000000097789,17.309999999939464,16.940000000060536,32.15999999991618,2.0550000000512227,16.309999999939464,16.460000000079162,16.044999999925494,16.34000000008382,17.569999999948777]","12","RDK","4222","907553","0.0-0.0-4222.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.135454545453698","[16.300000000046566,16.51500000001397,16.694999999948777,16.635000000009313,16.73499999998603,15.89000000001397,34.70999999996275,15.75,16.975000000093132,16.01999999990221,17.26500000001397]","11","RDK","4223","907768","0.0-0.0-4223.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.36800000000512","[16.020000000018626,17.334999999962747,16.635000000009313,16.64000000001397,16.635000000009313,16.71999999997206,34.11499999999069,15.580000000074506,17.114999999990687,16.885000000009313]","10","RDK","4224","907984","0.0-0.0-4224.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.225416666663175","[12.005000000004657,16.679999999934807,16.70000000006985,15.669999999925494,17.290000000037253,17.025000000023283,16.604999999981374,17.364999999990687,16.540000000037253,16.229999999981374,16.65999999991618,15.93500000005588]","12","RDK","4225","908186","0.0-0.0-4225.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.652499999996508","[16.694999999948777,15.56499999994412,22.125,19.51500000001397,9.26500000001397,16.729999999981374,15.835000000079162,17.494999999995343,16.714999999967404,16.630000000004657,16.165000000037253,17.09499999997206]","12","RDK","4226","908401","0.0-0.0-4226.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.209999999994498","[16.684999999939464,15.970000000088476,17.279999999911524,16.739999999990687,16.680000000051223,35.48999999999069,14.540000000037253,16.694999999948777,16.364999999990687,17.14000000001397,16.724999999976717]","11","RDK","4227","908619","0.0-0.0-4227.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.120909090905283","[16.544999999925494,16.67000000004191,16.71999999997206,15.599999999976717,17.305000000051223,17.07999999995809,34.46999999997206,15.630000000004657,16.650000000023283,16.60999999998603,16.050000000046566]","11","RDK","4228","908836","0.0-0.0-4228.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.622727272725157","[2.700000000069849,14.519999999902211,15.525000000023283,16.680000000051223,16.650000000023283,15.729999999981374,16.729999999981374,35.14500000001863,15.839999999967404,16.650000000023283,16.679999999934807]","11","RDK","4229","909052","0.0-0.0-4229.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.336999999999534","[16.559999999939464,16.055000000051223,17.270000000018626,16.729999999981374,16.505000000004657,16.739999999990687,34.25,15.834999999962747,16.26500000001397,17.160000000032596]","10","RDK","4230","909267","0.0-0.0-4230.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","17.799545454549264","[12.46999999997206,33.21000000007916,16.854999999981374,15.540000000037253,17.67499999993015,16.135000000009313,17.42000000004191,16.614999999990687,15.875,17.364999999990687,16.635000000009313]","11","RDK","4231","909471","0.0-0.0-4231.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.74625000000621","[17.180000000051223,17.054999999934807,16.665000000037253,16.680000000051223,16.649999999906868,16.43500000005588,17.32999999995809,15.570000000065193,17.32999999995809,17.040000000037253,16.539999999920838,16.48000000009779]","12","RDK","4232","909686","0.0-0.0-4232.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163181818175044","[16.449999999953434,16.68999999994412,15.850000000093132,17.324999999953434,16.75,15.71999999997206,36.82500000006985,14.069999999948777,16.695000000065193,16.054999999934807,17.364999999990687]","11","RDK","4233","909900","0.0-0.0-4233.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.185454545457933","[16.550000000046566,16.65999999991618,16.625,16.67000000004191,16.68999999994412,16.255000000004657,34.83500000007916,15.68999999994412,16.614999999990687,16.744999999995343,16.705000000074506]","11","RDK","4234","910120","0.0-0.0-4234.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.71541666666356","[17.25,16.76999999990221,16.755000000004657,16.675000000046566,16.589999999967404,16.70000000006985,16.559999999939464,15.650000000023283,17.410000000032596,16.900000000023283,16.724999999976717,16.599999999976717]","12","RDK","4235","910334","0.0-0.0-4235.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.626818181819875","[16.60999999998603,16.68500000005588,15.85999999998603,17.34499999997206,16.839999999967404,16.67000000004191,31.464999999967404,1.6049999999813735,17.32500000006985,16.244999999995343,16.244999999995343]","11","RDK","4236","910550","0.0-0.0-4236.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.346666666669382","[13.089999999967404,16.229999999981374,20.925000000046566,20.035000000032596,9.179999999934807,16.660000000032596,16.229999999981374,17.18500000005588,16.64000000001397,16.669999999925494,16.665000000037253,16.650000000023283]","12","RDK","4237","910760","0.0-0.0-4237.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.19272727272685","[15.60999999998603,17.400000000023283,17.07999999995809,16.604999999981374,16.650000000023283,36.07500000006985,13.96999999997206,15.709999999962747,17.385000000009313,16.880000000004657,16.755000000004657]","11","RDK","4238","910967","0.0-0.0-4238.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15227272726638","[16.599999999976717,16.699999999953434,16.744999999995343,15.76500000001397,17.430000000051223,16.79999999993015,34.96000000007916,14.98499999998603,16.794999999925494,16.585000000079162,16.309999999939464]","11","RDK","4239","911186","0.0-0.0-4239.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.18863636363213","[16.57999999995809,15.375,17.660000000032596,16.660000000032596,16.679999999934807,16.65500000002794,33.85499999998137,16.050000000046566,16.89000000001397,16.584999999962747,17.084999999962747]","11","RDK","4240","911404","0.0-0.0-4240.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.19954545455138","[15.580000000074506,17.21999999997206,16.85999999998603,16.964999999967404,16.619999999995343,16.680000000051223,34.20999999996275,14.965000000083819,17.414999999920838,16.915000000037253,16.76500000001397]","11","RDK","4241","911620","0.0-0.0-4241.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.611666666673653","[16.53000000002794,16.71999999997206,16.65500000002794,15.710000000079162,17.444999999948777,16.834999999962747,16.650000000023283,17.260000000009313,16.489999999990687,16.35999999998603,16.650000000023283,16.035000000032596]","12","RDK","4242","911838","0.0-0.0-4242.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","15.232083333326349","[2.1899999999441206,14.474999999976717,15.114999999990687,17.180000000051223,17.040000000037253,16.679999999934807,16.020000000018626,17.410000000032596,16.59499999997206,16.709999999962747,16.64000000001397,16.729999999981374]","12","RDK","4243","912052","0.0-0.0-4243.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.680909090908244","[16.68500000005588,16.165000000037253,17.14499999990221,16.660000000032596,16.630000000004657,32.23999999999069,2.0050000000046566,16.165000000037253,15.46999999997206,17.430000000051223,16.89499999990221]","11","RDK","4244","912269","0.0-0.0-4244.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.19749999999961","[10.364999999990687,17.375,16.625,15.85999999998603,16.434999999939464,17.430000000051223,16.964999999967404,17.494999999995343,16.205000000074506,16.009999999892898,16.99500000011176,16.60999999998603]","12","RDK","4245","912474","0.0-0.0-4245.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.278636363641866","[17.40500000002794,16.744999999995343,16.604999999981374,16.71999999997206,16.650000000023283,16.630000000004657,34.01500000001397,16.375,16.375,16.805000000051223,16.739999999990687]","11","RDK","4246","912686","0.0-0.0-4246.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.64916666666007","[16.464999999967404,16.68500000005588,16.214999999967404,17.194999999948777,16.650000000023283,16.76500000001397,16.630000000004657,16.555000000051223,16.554999999934807,16.695000000065193,16.21999999997206,17.15999999991618]","12","RDK","4247","912901","0.0-0.0-4247.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.687916666667054","[16.57999999995809,30.690000000060536,1.8950000000186265,18.40999999991618,15.145000000018626,17.31000000005588,16.89000000001397,16.67499999993015,16.744999999995343,16.455000000074506,16.679999999934807,16.78000000002794]","12","RDK","4248","913121","0.0-0.0-4248.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.73208333333605","[17.275000000023283,16.90500000002794,16.614999999990687,16.614999999990687,16.724999999976717,19.53000000002794,21.224999999976717,8.5,17.364999999990687,16.775000000023283,16.680000000051223,16.574999999953434]","12","RDK","4249","913335","0.0-0.0-4249.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.20272727272558","[16.60999999998603,16.760000000009313,16,17.349999999976717,16.610000000102445,16.639999999897555,34.08500000007916,15.569999999948777,17.175000000046566,16.150000000023283,17.279999999911524]","11","RDK","4250","913554","0.0-0.0-4250.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.651666666662397","[16.489999999990687,16.68999999994412,16.760000000009313,16.75,15.565000000060536,17.319999999948777,17.15500000002794,16.410000000032596,16.684999999939464,16.680000000051223,16.625,16.68999999994412]","12","RDK","4251","913770","0.0-0.0-4251.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.746666666673264","[17.37000000011176,16.919999999925494,16.599999999976717,16.625,16.625,16.739999999990687,31.625,1.6600000000325963,17.305000000051223,16.17499999993015,16.720000000088476,16.59499999997206]","12","RDK","4252","913987","0.0-0.0-4252.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.284999999997673","[16.650000000023283,16.57999999995809,15.92000000004191,17.34499999997206,16.625,16.714999999967404,34.03000000002794,16.040000000037253,16.67499999993015,16.270000000018626]","10","RDK","4253","914202","0.0-0.0-4253.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.323749999991076","[12.474999999976717,15.849999999976717,17.540000000037253,19.34499999997206,21.349999999976717,8.339999999967404,17.17000000004191,17.175000000046566,16.654999999911524,16.619999999995343,16.665000000037253,16.699999999953434]","12","RDK","4254","914406","0.0-0.0-4254.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.185909090902317","[15.64000000001397,17.429999999934807,16.885000000009313,16.70499999995809,16.635000000009313,16.675000000046566,35.59499999997206,13.614999999990687,17.300000000046566,16.869999999995343,16.694999999948777]","11","RDK","4255","914618","0.0-0.0-4255.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.140000000003386","[16.675000000046566,16.679999999934807,16.710000000079162,15.885000000009313,17.459999999962747,16.614999999990687,34.23499999998603,15.815000000060536,16.76500000001397,16.584999999962747,16.114999999990687]","11","RDK","4256","914834","0.0-0.0-4256.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.372083333340319","[2.4300000000512227,16.665000000037253,15.375,16.650000000023283,16.809999999939464,16.614999999990687,16.31000000005588,16.964999999967404,16.589999999967404,16.64000000001397,16.70499999995809,16.710000000079162]","12","RDK","4257","915053","0.0-0.0-4257.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.681666666670935","[15.619999999995343,17.319999999948777,17.055000000051223,16.625,16.65500000002794,16.635000000009313,31.614999999990687,1.6550000000279397,16.339999999967404,17.059999999939464,16.89000000001397,16.710000000079162]","12","RDK","4258","915271","0.0-0.0-4258.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.619166666661233","[16.5,17.619999999995343,16.264999999897555,15.615000000107102,17.264999999897555,16.85500000009779,17.32999999995809,15.974999999976717,16.619999999995343,16.67000000004191,16.760000000009313,15.95499999995809]","12","RDK","4259","915487","0.0-0.0-4259.0"
